model prior treeSize rep method collision trueNmus estNmus
s0d100 01 sub250 r05 Cass-greedy 0.07435238519555733 35 43
s0d100 01 sub250 r05 Cass-greedy 0.8276643990929707 35 41
s0d100 01 sub250 r05 Cass-greedy 0.07391235078303943 24 26
s0d100 01 sub250 r05 Cass-greedy 0.1408822513476628 35 40
s0d100 01 sub250 r05 Cass-greedy 0.506172839506173 26 36
s0d100 01 sub250 r05 Cass-greedy 0.1056547619047619 33 39
s0d100 01 sub250 r05 Cass-greedy 0.04998488191013573 29 34
s0d100 01 sub250 r05 Cass-greedy 0.11375227912395963 41 46
s0d100 01 sub250 r05 Cass-greedy 0.0831366916316132 30 35
s0d100 01 sub250 r05 Cass-greedy 0.24000000000000007 31 41
s0d100 01 sub250 r05 Cass-greedy 0.07281498073244905 25 29
s0d100 01 sub250 r05 Cass-greedy 0.08088172664770402 45 51
s0d100 01 sub250 r05 Cass-greedy 0.06043714314909277 26 30
s0d100 01 sub250 r05 Cass-greedy 0.093643069452796 17 14
s0d100 01 sub250 r05 Cass-greedy 0.6573781480417507 33 43
s0d100 01 sub250 r05 Cass-greedy 0.06881374304835514 39 42
s0d100 01 sub250 r05 Cass-greedy 0.6302237757872725 12 14
s0d100 02 sub250 r01 Problin 0.30945821854912753 29 25
s0d100 02 sub250 r01 Problin 0.07020530016224986 44 45
s0d100 02 sub250 r01 Problin 0.5274461789613306 29 29
s0d100 02 sub250 r01 Problin 0.09638832626028808 20 19
s0d100 02 sub250 r01 Problin 0.05888577194238353 39 37
s0d100 02 sub250 r01 Problin 1.0 48 48
s0d100 02 sub250 r01 Problin 0.07201585100690101 25 27
s0d100 02 sub250 r01 Problin 0.057154836743894356 36 37
s0d100 02 sub250 r01 Problin 0.10417479873013026 38 37
s0d100 02 sub250 r01 Problin 0.0659662222222222 29 28
s0d100 02 sub250 r01 Problin 0.10078450437053775 36 39
s0d100 02 sub250 r01 Problin 0.08465885318210462 45 42
s0d100 02 sub250 r01 Problin 0.08212226818577079 24 24
s0d100 02 sub250 r01 Problin 0.1947873799725652 0 1
s0d100 02 sub250 r01 Problin 0.10367176878207095 41 39
s0d100 02 sub250 r01 Problin 1.0 28 36
s0d100 02 sub250 r01 Problin 0.06649280129154116 36 37
s0d100 02 sub250 r01 Problin 0.07793257388220322 37 40
s0d100 02 sub250 r01 Problin 0.06543364516634018 32 30
s0d100 02 sub250 r01 Problin 0.15747369089379534 47 48
s0d100 02 sub250 r01 Problin 1.0 42 41
s0d100 02 sub250 r01 Problin 0.0734002857064766 27 26
s0d100 02 sub250 r01 Problin 0.08666896653143902 43 42
s0d100 02 sub250 r01 Problin 0.05665445229931804 28 27
s0d100 02 sub250 r01 Problin 0.5935135135135134 29 28
s0d100 02 sub250 r01 Problin 0.07567678691421549 8 9
s0d100 02 sub250 r01 Problin 0.07711693548387098 22 23
s0d100 02 sub250 r01 Problin 0.1258920764505303 39 38
s0d100 02 sub250 r01 Problin 0.5468871647561008 20 19
s0d100 02 sub250 r01 Problin 0.07779771063989488 37 39
s0d100 02 sub250 r01 Startle 0.30945821854912753 29 24
s0d100 02 sub250 r01 Startle 0.07020530016224986 44 44
s0d100 02 sub250 r01 Startle 0.5274461789613306 29 29
s0d100 02 sub250 r01 Startle 0.09638832626028808 20 19
s0d100 02 sub250 r01 Startle 0.05888577194238353 39 37
s0d100 02 sub250 r01 Startle 1.0 48 48
s0d100 02 sub250 r01 Startle 0.07201585100690101 25 27
s0d100 02 sub250 r01 Startle 0.057154836743894356 36 36
s0d100 02 sub250 r01 Startle 0.10417479873013026 38 37
s0d100 02 sub250 r01 Startle 0.0659662222222222 29 28
s0d100 02 sub250 r01 Startle 0.10078450437053775 36 35
s0d100 02 sub250 r01 Startle 0.08465885318210462 45 42
s0d100 02 sub250 r01 Startle 0.08212226818577079 24 24
s0d100 02 sub250 r01 Startle 0.1947873799725652 0 1
s0d100 02 sub250 r01 Startle 0.10367176878207095 41 39
s0d100 02 sub250 r01 Startle 1.0 28 32
s0d100 02 sub250 r01 Startle 0.06649280129154116 36 35
s0d100 02 sub250 r01 Startle 0.07793257388220322 37 39
s0d100 02 sub250 r01 Startle 0.06543364516634018 32 29
s0d100 02 sub250 r01 Startle 0.15747369089379534 47 47
s0d100 02 sub250 r01 Startle 1.0 42 38
s0d100 02 sub250 r01 Startle 0.0734002857064766 27 26
s0d100 02 sub250 r01 Startle 0.08666896653143902 43 41
s0d100 02 sub250 r01 Startle 0.05665445229931804 28 27
s0d100 02 sub250 r01 Startle 0.5935135135135134 29 29
s0d100 02 sub250 r01 Startle 0.07567678691421549 8 9
s0d100 02 sub250 r01 Startle 0.07711693548387098 22 23
s0d100 02 sub250 r01 Startle 0.1258920764505303 39 38
s0d100 02 sub250 r01 Startle 0.5468871647561008 20 18
s0d100 02 sub250 r01 Startle 0.07779771063989488 37 37
s0d100 02 sub250 r01 Cass-greedy 0.30945821854912753 29 38
s0d100 02 sub250 r01 Cass-greedy 0.07020530016224986 44 52
s0d100 02 sub250 r01 Cass-greedy 0.5274461789613306 29 39
s0d100 02 sub250 r01 Cass-greedy 0.09638832626028808 20 27
s0d100 02 sub250 r01 Cass-greedy 0.05888577194238353 39 42
s0d100 02 sub250 r01 Cass-greedy 1.0 48 46
s0d100 02 sub250 r01 Cass-greedy 0.07201585100690101 25 35
s0d100 02 sub250 r01 Cass-greedy 0.057154836743894356 36 44
s0d100 02 sub250 r01 Cass-greedy 0.10417479873013026 38 45
s0d100 02 sub250 r01 Cass-greedy 0.0659662222222222 29 28
s0d100 02 sub250 r01 Cass-greedy 0.10078450437053775 36 44
s0d100 02 sub250 r01 Cass-greedy 0.08465885318210462 45 48
s0d100 02 sub250 r01 Cass-greedy 0.08212226818577079 24 27
s0d100 02 sub250 r01 Cass-greedy 0.1947873799725652 0 1
s0d100 02 sub250 r01 Cass-greedy 0.10367176878207095 41 45
s0d100 02 sub250 r01 Cass-greedy 1.0 28 33
s0d100 02 sub250 r01 Cass-greedy 0.06649280129154116 36 43
s0d100 02 sub250 r01 Cass-greedy 0.07793257388220322 37 42
s0d100 02 sub250 r01 Cass-greedy 0.06543364516634018 32 39
s0d100 02 sub250 r01 Cass-greedy 0.15747369089379534 47 58
s0d100 02 sub250 r01 Cass-greedy 1.0 42 50
s0d100 02 sub250 r01 Cass-greedy 0.0734002857064766 27 37
s0d100 02 sub250 r01 Cass-greedy 0.08666896653143902 43 46
s0d100 02 sub250 r01 Cass-greedy 0.05665445229931804 28 32
s0d100 02 sub250 r01 Cass-greedy 0.5935135135135134 29 39
s0d100 02 sub250 r01 Cass-greedy 0.07567678691421549 8 13
s0d100 02 sub250 r01 Cass-greedy 0.07711693548387098 22 28
s0d100 02 sub250 r01 Cass-greedy 0.1258920764505303 39 46
s0d100 02 sub250 r01 Cass-greedy 0.5468871647561008 20 28
s0d100 02 sub250 r01 Cass-greedy 0.07779771063989488 37 43
s0d100 02 sub250 r02 Problin 0.30945821854912753 26 24
s0d100 02 sub250 r02 Problin 0.07020530016224986 33 32
s0d100 02 sub250 r02 Problin 0.5274461789613306 32 39
s0d100 02 sub250 r02 Problin 0.09638832626028808 24 23
s0d100 02 sub250 r02 Problin 0.05888577194238353 40 43
s0d100 02 sub250 r02 Problin 1.0 41 46
s0d100 02 sub250 r02 Problin 0.07201585100690101 19 19
s0d100 02 sub250 r02 Problin 0.057154836743894356 43 45
s0d100 02 sub250 r02 Problin 0.10417479873013026 37 37
s0d100 02 sub250 r02 Problin 0.0659662222222222 36 38
s0d100 02 sub250 r02 Problin 0.10078450437053775 34 34
s0d100 02 sub250 r02 Problin 0.08465885318210462 37 37
s0d100 02 sub250 r02 Problin 0.08212226818577079 20 21
s0d100 02 sub250 r02 Problin 0.1947873799725652 0 1
s0d100 02 sub250 r02 Problin 0.10367176878207095 42 44
s0d100 02 sub250 r02 Problin 1.0 20 24
s0d100 02 sub250 r02 Problin 0.06649280129154116 39 39
s0d100 02 sub250 r02 Problin 0.07793257388220322 40 41
s0d100 02 sub250 r02 Problin 0.06543364516634018 32 30
s0d100 02 sub250 r02 Problin 0.15747369089379534 58 59
s0d100 02 sub250 r02 Problin 1.0 43 48
s0d100 02 sub250 r02 Problin 0.0734002857064766 33 35
s0d100 02 sub250 r02 Problin 0.08666896653143902 40 43
s0d100 02 sub250 r02 Problin 0.05665445229931804 30 34
s0d100 02 sub250 r02 Problin 0.5935135135135134 28 27
s0d100 02 sub250 r02 Problin 0.07567678691421549 7 8
s0d100 02 sub250 r02 Problin 0.07711693548387098 28 31
s0d100 02 sub250 r02 Problin 0.1258920764505303 37 37
s0d100 02 sub250 r02 Problin 0.5468871647561008 15 17
s0d100 02 sub250 r02 Problin 0.07779771063989488 44 43
s0d100 02 sub250 r02 Startle 0.30945821854912753 26 23
s0d100 02 sub250 r02 Startle 0.07020530016224986 33 32
s0d100 02 sub250 r02 Startle 0.5274461789613306 32 30
s0d100 02 sub250 r02 Startle 0.09638832626028808 24 22
s0d100 02 sub250 r02 Startle 0.05888577194238353 40 39
s0d100 02 sub250 r02 Startle 1.0 41 44
s0d100 02 sub250 r02 Startle 0.07201585100690101 19 19
s0d100 02 sub250 r02 Startle 0.057154836743894356 43 43
s0d100 02 sub250 r02 Startle 0.10417479873013026 37 35
s0d100 02 sub250 r02 Startle 0.0659662222222222 36 36
s0d100 02 sub250 r02 Startle 0.10078450437053775 34 32
s0d100 02 sub250 r02 Startle 0.08465885318210462 37 37
s0d100 02 sub250 r02 Startle 0.08212226818577079 20 20
s0d100 02 sub250 r02 Startle 0.1947873799725652 0 1
s0d100 02 sub250 r02 Startle 0.10367176878207095 42 41
s0d100 02 sub250 r02 Startle 1.0 20 21
s0d100 02 sub250 r02 Startle 0.06649280129154116 39 37
s0d100 02 sub250 r02 Startle 0.07793257388220322 40 40
s0d100 02 sub250 r02 Startle 0.06543364516634018 32 30
s0d100 02 sub250 r02 Startle 0.15747369089379534 58 57
s0d100 02 sub250 r02 Startle 1.0 43 46
s0d100 02 sub250 r02 Startle 0.0734002857064766 33 33
s0d100 02 sub250 r02 Startle 0.08666896653143902 40 39
s0d100 02 sub250 r02 Startle 0.05665445229931804 30 31
s0d100 02 sub250 r02 Startle 0.5935135135135134 28 23
s0d100 02 sub250 r02 Startle 0.07567678691421549 7 7
s0d100 02 sub250 r02 Startle 0.07711693548387098 28 28
s0d100 02 sub250 r02 Startle 0.1258920764505303 37 36
s0d100 02 sub250 r02 Startle 0.5468871647561008 15 16
s0d100 02 sub250 r02 Startle 0.07779771063989488 44 43
s0d100 02 sub250 r02 Cass-greedy 0.30945821854912753 26 26
s0d100 02 sub250 r02 Cass-greedy 0.07020530016224986 33 35
s0d100 02 sub250 r02 Cass-greedy 0.5274461789613306 32 46
s0d100 02 sub250 r02 Cass-greedy 0.09638832626028808 24 25
s0d100 02 sub250 r02 Cass-greedy 0.05888577194238353 40 44
s0d100 02 sub250 r02 Cass-greedy 1.0 41 41
s0d100 02 sub250 r02 Cass-greedy 0.07201585100690101 19 26
s0d100 02 sub250 r02 Cass-greedy 0.057154836743894356 43 48
s0d100 02 sub250 r02 Cass-greedy 0.10417479873013026 37 39
s0d100 02 sub250 r02 Cass-greedy 0.0659662222222222 36 38
s0d100 02 sub250 r02 Cass-greedy 0.10078450437053775 34 40
s0d100 02 sub250 r02 Cass-greedy 0.08465885318210462 37 45
s0d100 02 sub250 r02 Cass-greedy 0.08212226818577079 20 24
s0d100 02 sub250 r02 Cass-greedy 0.1947873799725652 0 1
s0d100 02 sub250 r02 Cass-greedy 0.10367176878207095 42 43
s0d100 02 sub250 r02 Cass-greedy 1.0 20 31
s0d100 02 sub250 r02 Cass-greedy 0.06649280129154116 39 44
s0d100 02 sub250 r02 Cass-greedy 0.07793257388220322 40 47
s0d100 02 sub250 r02 Cass-greedy 0.06543364516634018 32 35
s0d100 02 sub250 r02 Cass-greedy 0.15747369089379534 58 69
s0d100 02 sub250 r02 Cass-greedy 1.0 43 45
s0d100 02 sub250 r02 Cass-greedy 0.0734002857064766 33 37
s0d100 02 sub250 r02 Cass-greedy 0.08666896653143902 40 52
s0d100 02 sub250 r02 Cass-greedy 0.05665445229931804 30 35
s0d100 02 sub250 r02 Cass-greedy 0.5935135135135134 28 30
s0d100 02 sub250 r02 Cass-greedy 0.07567678691421549 7 10
s0d100 02 sub250 r02 Cass-greedy 0.07711693548387098 28 34
s0d100 02 sub250 r02 Cass-greedy 0.1258920764505303 37 42
s0d100 02 sub250 r02 Cass-greedy 0.5468871647561008 15 21
s0d100 02 sub250 r02 Cass-greedy 0.07779771063989488 44 50
s0d100 02 sub250 r03 Problin 0.30945821854912753 27 24
s0d100 02 sub250 r03 Problin 0.07020530016224986 42 42
s0d100 02 sub250 r03 Problin 0.5274461789613306 32 30
s0d100 02 sub250 r03 Problin 0.09638832626028808 22 21
s0d100 02 sub250 r03 Problin 0.05888577194238353 41 43
s0d100 02 sub250 r03 Problin 1.0 44 39
s0d100 02 sub250 r03 Problin 0.07201585100690101 25 25
s0d100 02 sub250 r03 Problin 0.057154836743894356 45 45
s0d100 02 sub250 r03 Problin 0.10417479873013026 39 39
s0d100 02 sub250 r03 Problin 0.0659662222222222 29 32
s0d100 02 sub250 r03 Problin 0.10078450437053775 32 33
s0d100 02 sub250 r03 Problin 0.08465885318210462 45 48
s0d100 02 sub250 r03 Problin 0.08212226818577079 25 24
s0d100 02 sub250 r03 Problin 0.1947873799725652 0 1
s0d100 02 sub250 r03 Problin 0.10367176878207095 38 37
s0d100 02 sub250 r03 Problin 1.0 21 21
s0d100 02 sub250 r03 Problin 0.06649280129154116 41 44
s0d100 02 sub250 r03 Problin 0.07793257388220322 35 38
s0d100 02 sub250 r03 Problin 0.06543364516634018 31 30
s0d100 02 sub250 r03 Problin 0.15747369089379534 51 51
s0d100 02 sub250 r03 Problin 1.0 47 37
s0d100 02 sub250 r03 Problin 0.0734002857064766 38 40
s0d100 02 sub250 r03 Problin 0.08666896653143902 38 37
s0d100 02 sub250 r03 Problin 0.05665445229931804 30 28
s0d100 02 sub250 r03 Problin 0.5935135135135134 27 25
s0d100 02 sub250 r03 Problin 0.07567678691421549 9 9
s0d100 02 sub250 r03 Problin 0.07711693548387098 30 32
s0d100 02 sub250 r03 Problin 0.1258920764505303 39 38
s0d100 02 sub250 r03 Problin 0.5468871647561008 15 14
s0d100 02 sub250 r03 Problin 0.07779771063989488 38 36
s0d100 02 sub250 r03 Startle 0.30945821854912753 27 23
s0d100 02 sub250 r03 Startle 0.07020530016224986 42 41
s0d100 02 sub250 r03 Startle 0.5274461789613306 32 31
s0d100 02 sub250 r03 Startle 0.09638832626028808 22 21
s0d100 02 sub250 r03 Startle 0.05888577194238353 41 41
s0d100 02 sub250 r03 Startle 1.0 44 48
s0d100 02 sub250 r03 Startle 0.07201585100690101 25 25
s0d100 02 sub250 r03 Startle 0.057154836743894356 45 45
s0d100 02 sub250 r03 Startle 0.10417479873013026 39 38
s0d100 02 sub250 r03 Startle 0.0659662222222222 29 29
s0d100 02 sub250 r03 Startle 0.10078450437053775 32 31
s0d100 02 sub250 r03 Startle 0.08465885318210462 45 44
s0d100 02 sub250 r03 Startle 0.08212226818577079 25 24
s0d100 02 sub250 r03 Startle 0.1947873799725652 0 1
s0d100 02 sub250 r03 Startle 0.10367176878207095 38 37
s0d100 02 sub250 r03 Startle 1.0 21 20
s0d100 02 sub250 r03 Startle 0.06649280129154116 41 40
s0d100 02 sub250 r03 Startle 0.07793257388220322 35 36
s0d100 02 sub250 r03 Startle 0.06543364516634018 31 29
s0d100 02 sub250 r03 Startle 0.15747369089379534 51 50
s0d100 02 sub250 r03 Startle 1.0 47 41
s0d100 02 sub250 r03 Startle 0.0734002857064766 38 37
s0d100 02 sub250 r03 Startle 0.08666896653143902 38 36
s0d100 02 sub250 r03 Startle 0.05665445229931804 30 28
s0d100 02 sub250 r03 Startle 0.5935135135135134 27 25
s0d100 02 sub250 r03 Startle 0.07567678691421549 9 9
s0d100 02 sub250 r03 Startle 0.07711693548387098 30 30
s0d100 02 sub250 r03 Startle 0.1258920764505303 39 38
s0d100 02 sub250 r03 Startle 0.5468871647561008 15 13
s0d100 02 sub250 r03 Startle 0.07779771063989488 38 36
s0d100 02 sub250 r03 Cass-greedy 0.30945821854912753 27 29
s0d100 02 sub250 r03 Cass-greedy 0.07020530016224986 42 48
s0d100 02 sub250 r03 Cass-greedy 0.5274461789613306 32 40
s0d100 02 sub250 r03 Cass-greedy 0.09638832626028808 22 25
s0d100 02 sub250 r03 Cass-greedy 0.05888577194238353 41 45
s0d100 02 sub250 r03 Cass-greedy 1.0 44 47
s0d100 02 sub250 r03 Cass-greedy 0.07201585100690101 25 35
s0d100 02 sub250 r03 Cass-greedy 0.057154836743894356 45 48
s0d100 02 sub250 r03 Cass-greedy 0.10417479873013026 39 46
s0d100 02 sub250 r03 Cass-greedy 0.0659662222222222 29 34
s0d100 02 sub250 r03 Cass-greedy 0.10078450437053775 32 37
s0d100 02 sub250 r03 Cass-greedy 0.08465885318210462 45 49
s0d100 02 sub250 r03 Cass-greedy 0.08212226818577079 25 24
s0d100 02 sub250 r03 Cass-greedy 0.1947873799725652 0 1
s0d100 02 sub250 r03 Cass-greedy 0.10367176878207095 38 44
s0d100 02 sub250 r03 Cass-greedy 1.0 21 23
s0d100 02 sub250 r03 Cass-greedy 0.06649280129154116 41 47
s0d100 02 sub250 r03 Cass-greedy 0.07793257388220322 35 45
s0d100 02 sub250 r03 Cass-greedy 0.06543364516634018 31 35
s0d100 02 sub250 r03 Cass-greedy 0.15747369089379534 51 53
s0d100 02 sub250 r03 Cass-greedy 1.0 47 42
s0d100 02 sub250 r03 Cass-greedy 0.0734002857064766 38 46
s0d100 02 sub250 r03 Cass-greedy 0.08666896653143902 38 50
s0d100 02 sub250 r03 Cass-greedy 0.05665445229931804 30 34
s0d100 02 sub250 r03 Cass-greedy 0.5935135135135134 27 36
s0d100 02 sub250 r03 Cass-greedy 0.07567678691421549 9 14
s0d100 02 sub250 r03 Cass-greedy 0.07711693548387098 30 34
s0d100 02 sub250 r03 Cass-greedy 0.1258920764505303 39 46
s0d100 02 sub250 r03 Cass-greedy 0.5468871647561008 15 18
s0d100 02 sub250 r03 Cass-greedy 0.07779771063989488 38 39
s0d100 02 sub250 r04 Problin 0.30945821854912753 33 34
s0d100 02 sub250 r04 Problin 0.07020530016224986 41 44
s0d100 02 sub250 r04 Problin 0.5274461789613306 33 36
s0d100 02 sub250 r04 Problin 0.09638832626028808 18 19
s0d100 02 sub250 r04 Problin 0.05888577194238353 39 39
s0d100 02 sub250 r04 Problin 1.0 43 47
s0d100 02 sub250 r04 Problin 0.07201585100690101 23 21
s0d100 02 sub250 r04 Problin 0.057154836743894356 41 44
s0d100 02 sub250 r04 Problin 0.10417479873013026 35 44
s0d100 02 sub250 r04 Problin 0.0659662222222222 23 26
s0d100 02 sub250 r04 Problin 0.10078450437053775 41 41
s0d100 02 sub250 r04 Problin 0.08465885318210462 47 46
s0d100 02 sub250 r04 Problin 0.08212226818577079 24 24
s0d100 02 sub250 r04 Problin 0.1947873799725652 0 1
s0d100 02 sub250 r04 Problin 0.10367176878207095 40 42
s0d100 02 sub250 r04 Problin 1.0 22 25
s0d100 02 sub250 r04 Problin 0.06649280129154116 43 42
s0d100 02 sub250 r04 Problin 0.07793257388220322 36 40
s0d100 02 sub250 r04 Problin 0.06543364516634018 26 27
s0d100 02 sub250 r04 Problin 0.15747369089379534 44 49
s0d100 02 sub250 r04 Problin 1.0 42 46
s0d100 02 sub250 r04 Problin 0.0734002857064766 35 37
s0d100 02 sub250 r04 Problin 0.08666896653143902 39 39
s0d100 02 sub250 r04 Problin 0.05665445229931804 36 40
s0d100 02 sub250 r04 Problin 0.5935135135135134 27 26
s0d100 02 sub250 r04 Problin 0.07567678691421549 8 9
s0d100 02 sub250 r04 Problin 0.07711693548387098 28 31
s0d100 02 sub250 r04 Problin 0.1258920764505303 39 42
s0d100 02 sub250 r04 Problin 0.5468871647561008 24 22
s0d100 02 sub250 r04 Problin 0.07779771063989488 48 46
s0d100 02 sub250 r04 Startle 0.30945821854912753 33 30
s0d100 02 sub250 r04 Startle 0.07020530016224986 41 41
s0d100 02 sub250 r04 Startle 0.5274461789613306 33 31
s0d100 02 sub250 r04 Startle 0.09638832626028808 18 18
s0d100 02 sub250 r04 Startle 0.05888577194238353 39 39
s0d100 02 sub250 r04 Startle 1.0 43 41
s0d100 02 sub250 r04 Startle 0.07201585100690101 23 20
s0d100 02 sub250 r04 Startle 0.057154836743894356 41 41
s0d100 02 sub250 r04 Startle 0.10417479873013026 35 36
s0d100 02 sub250 r04 Startle 0.0659662222222222 23 23
s0d100 02 sub250 r04 Startle 0.10078450437053775 41 39
s0d100 02 sub250 r04 Startle 0.08465885318210462 47 45
s0d100 02 sub250 r04 Startle 0.08212226818577079 24 22
s0d100 02 sub250 r04 Startle 0.1947873799725652 0 1
s0d100 02 sub250 r04 Startle 0.10367176878207095 40 40
s0d100 02 sub250 r04 Startle 1.0 22 23
s0d100 02 sub250 r04 Startle 0.06649280129154116 43 41
s0d100 02 sub250 r04 Startle 0.07793257388220322 36 35
s0d100 02 sub250 r04 Startle 0.06543364516634018 26 26
s0d100 02 sub250 r04 Startle 0.15747369089379534 44 43
s0d100 02 sub250 r04 Startle 1.0 42 41
s0d100 02 sub250 r04 Startle 0.0734002857064766 35 34
s0d100 02 sub250 r04 Startle 0.08666896653143902 39 37
s0d100 02 sub250 r04 Startle 0.05665445229931804 36 35
s0d100 02 sub250 r04 Startle 0.5935135135135134 27 25
s0d100 02 sub250 r04 Startle 0.07567678691421549 8 8
s0d100 02 sub250 r04 Startle 0.07711693548387098 28 29
s0d100 02 sub250 r04 Startle 0.1258920764505303 39 38
s0d100 02 sub250 r04 Startle 0.5468871647561008 24 19
s0d100 02 sub250 r04 Startle 0.07779771063989488 48 45
s0d100 02 sub250 r04 Cass-greedy 0.30945821854912753 33 46
s0d100 02 sub250 r04 Cass-greedy 0.07020530016224986 41 47
s0d100 02 sub250 r04 Cass-greedy 0.5274461789613306 33 42
s0d100 02 sub250 r04 Cass-greedy 0.09638832626028808 18 20
s0d100 02 sub250 r04 Cass-greedy 0.05888577194238353 39 52
s0d100 02 sub250 r04 Cass-greedy 1.0 43 50
s0d100 02 sub250 r04 Cass-greedy 0.07201585100690101 23 26
s0d100 02 sub250 r04 Cass-greedy 0.057154836743894356 41 49
s0d100 02 sub250 r04 Cass-greedy 0.10417479873013026 35 49
s0d100 02 sub250 r04 Cass-greedy 0.0659662222222222 23 27
s0d100 02 sub250 r04 Cass-greedy 0.10078450437053775 41 53
s0d100 02 sub250 r04 Cass-greedy 0.08465885318210462 47 57
s0d100 02 sub250 r04 Cass-greedy 0.08212226818577079 24 32
s0d100 02 sub250 r04 Cass-greedy 0.1947873799725652 0 1
s0d100 02 sub250 r04 Cass-greedy 0.10367176878207095 40 48
s0d100 02 sub250 r04 Cass-greedy 1.0 22 36
s0d100 02 sub250 r04 Cass-greedy 0.06649280129154116 43 50
s0d100 02 sub250 r04 Cass-greedy 0.07793257388220322 36 44
s0d100 02 sub250 r04 Cass-greedy 0.06543364516634018 26 36
s0d100 02 sub250 r04 Cass-greedy 0.15747369089379534 44 58
s0d100 02 sub250 r04 Cass-greedy 1.0 42 51
s0d100 02 sub250 r04 Cass-greedy 0.0734002857064766 35 39
s0d100 02 sub250 r04 Cass-greedy 0.08666896653143902 39 51
s0d100 02 sub250 r04 Cass-greedy 0.05665445229931804 36 42
s0d100 02 sub250 r04 Cass-greedy 0.5935135135135134 27 41
s0d100 02 sub250 r04 Cass-greedy 0.07567678691421549 8 11
s0d100 02 sub250 r04 Cass-greedy 0.07711693548387098 28 32
s0d100 02 sub250 r04 Cass-greedy 0.1258920764505303 39 47
s0d100 02 sub250 r04 Cass-greedy 0.5468871647561008 24 22
s0d100 02 sub250 r04 Cass-greedy 0.07779771063989488 48 50
s0d100 02 sub250 r05 Problin 0.30945821854912753 29 25
s0d100 02 sub250 r05 Problin 0.07020530016224986 40 41
s0d100 02 sub250 r05 Problin 0.5274461789613306 34 31
s0d100 02 sub250 r05 Problin 0.09638832626028808 22 22
s0d100 02 sub250 r05 Problin 0.05888577194238353 37 36
s0d100 02 sub250 r05 Problin 1.0 37 37
s0d100 02 sub250 r05 Problin 0.07201585100690101 24 23
s0d100 02 sub250 r05 Problin 0.057154836743894356 41 39
s0d100 02 sub250 r05 Problin 0.10417479873013026 37 37
s0d100 02 sub250 r05 Problin 0.0659662222222222 32 29
