num_chars,alphabet_size,seed_prior,num_cells,seq_prior,algorithm,memory_usage,cpu_usage,runtime
30,100,8,5000,4,greedy,313200,48.21,0.0
30,100,8,5000,5,greedy,314068,49.07,0.0
30,100,9,5000,1,greedy,313112,49.07,0.0
30,100,9,5000,2,greedy,313832,49.07,0.0
30,100,9,5000,3,greedy,311900,48.18,0.0
30,100,9,5000,4,greedy,310836,48.21,0.0
30,100,9,5000,5,greedy,310836,49.09,0.0
30,100,10,5000,1,greedy,356696,49.22,1.0
30,100,10,5000,2,greedy,316884,48.75,0.0
30,100,10,5000,3,greedy,314288,48.81,0.0
30,100,10,5000,4,greedy,314712,48.72,0.0
30,100,10,5000,5,greedy,314380,50.0,0.0
30,30,1,250,1,greedy,241536,4.88,0.0
30,30,1,250,2,greedy,240784,4.88,0.0
30,30,1,250,3,greedy,3024,40.0,0.0
30,30,1,250,4,greedy,3024,40.0,0.0
30,30,1,250,5,greedy,3472,40.0,0.0
30,30,2,250,1,greedy,3648,40.0,0.0
30,30,2,250,2,greedy,3472,40.0,0.0
30,30,2,250,3,greedy,3024,40.0,0.0
30,30,2,250,4,greedy,3032,40.0,0.0
30,30,2,250,5,greedy,3472,40.0,0.0
30,30,3,250,1,greedy,3024,40.0,0.0
30,30,3,250,2,greedy,160828,5.32,0.0
30,30,3,250,3,greedy,161184,5.32,0.0
30,30,3,250,4,greedy,161300,5.32,0.0
30,30,3,250,5,greedy,162216,5.32,0.0
30,30,4,250,1,greedy,161616,5.32,0.0
30,30,4,250,2,greedy,160984,5.32,0.0
30,30,4,250,3,greedy,161464,5.32,0.0
30,30,4,250,4,greedy,161184,5.32,0.0
30,30,4,250,5,greedy,161968,5.32,0.0
30,30,5,250,1,greedy,162060,5.32,0.0
30,30,5,250,2,greedy,162500,5.32,0.0
30,30,5,250,3,greedy,161568,5.32,0.0
30,30,5,250,4,greedy,161736,5.32,0.0
30,30,5,250,5,greedy,161096,5.32,0.0
30,30,6,250,1,greedy,161628,5.32,0.0
30,30,6,250,2,greedy,161180,5.32,0.0
30,30,6,250,3,greedy,161812,5.32,0.0
30,30,6,250,4,greedy,161572,5.32,0.0
30,30,6,250,5,greedy,161756,5.32,0.0
30,30,7,250,1,greedy,161472,5.32,0.0
30,30,7,250,2,greedy,161228,5.32,0.0
30,30,7,250,3,greedy,162040,5.32,0.0
30,30,7,250,4,greedy,161896,5.32,0.0
30,30,7,250,5,greedy,161444,5.32,0.0
30,30,8,250,1,greedy,161324,5.32,0.0
30,30,8,250,2,greedy,161736,5.32,0.0
30,30,8,250,3,greedy,161892,5.32,0.0
30,30,8,250,4,greedy,162660,5.32,0.0
30,30,8,250,5,greedy,241896,3.47,1.0
30,30,9,250,1,greedy,242336,3.47,1.0
30,30,9,250,2,greedy,242832,3.47,1.0
30,30,9,250,3,greedy,242952,3.47,1.0
30,30,9,250,4,greedy,242372,4.17,1.0
30,30,9,250,5,greedy,242228,3.47,1.0
30,30,10,250,1,greedy,242952,3.47,1.0
30,30,10,250,2,greedy,242800,3.47,1.0
30,30,10,250,3,greedy,243180,3.47,1.0
30,30,10,250,4,greedy,243568,3.47,1.0
30,30,10,250,5,greedy,243268,3.47,1.0
30,30,1,500,1,greedy,242472,4.17,1.0
30,30,1,500,2,greedy,243492,4.17,1.0
30,30,1,500,3,greedy,243468,4.17,1.0
30,30,1,500,4,greedy,242616,4.86,1.0
30,30,1,500,5,greedy,242568,4.86,1.0
30,30,2,500,1,greedy,242720,4.86,1.0
30,30,2,500,2,greedy,242848,4.86,1.0
30,30,2,500,3,greedy,243008,4.17,1.0
30,30,2,500,4,greedy,243016,4.17,1.0
30,30,2,500,5,greedy,243380,4.86,1.0
30,30,3,500,1,greedy,242904,4.86,1.0
30,30,3,500,2,greedy,242656,4.17,1.0
30,30,3,500,3,greedy,242532,4.17,1.0
30,30,3,500,4,greedy,243264,4.86,1.0
30,30,3,500,5,greedy,243232,4.86,1.0
30,30,4,500,1,greedy,241992,4.86,1.0
30,30,4,500,2,greedy,243280,4.17,1.0
30,30,4,500,3,greedy,233840,8.54,0.0
30,30,4,500,4,greedy,233388,8.54,0.0
30,30,4,500,5,greedy,233316,8.54,0.0
30,30,5,500,1,greedy,234292,8.54,0.0
30,30,5,500,2,greedy,232856,8.54,0.0
30,30,5,500,3,greedy,233628,8.54,0.0
30,30,5,500,4,greedy,227.50M,8.54,0.0
30,30,5,500,5,greedy,233132,8.54,0.0
30,30,6,500,1,greedy,233424,8.54,0.0
30,30,6,500,2,greedy,232748,8.54,0.0
30,30,6,500,3,greedy,233308,8.54,0.0
30,30,6,500,4,greedy,234308,8.54,0.0
30,30,6,500,5,greedy,233004,8.54,0.0
30,30,7,500,1,greedy,234036,8.54,0.0
30,30,7,500,2,greedy,233860,8.54,0.0
30,30,7,500,3,greedy,232788,8.54,0.0
30,30,7,500,4,greedy,233900,8.54,0.0
30,30,7,500,5,greedy,232612,8.54,0.0
30,30,8,500,1,greedy,233292,8.54,0.0
30,30,8,500,2,greedy,233740,8.54,0.0
30,30,8,500,3,greedy,233056,8.54,0.0
30,30,8,500,4,greedy,234448,8.54,0.0
30,30,8,500,5,greedy,233016,8.54,0.0
30,30,9,500,1,greedy,233096,8.54,0.0
30,30,9,500,2,greedy,233352,8.54,0.0
30,30,9,500,3,greedy,228.50M,8.54,0.0
30,30,9,500,4,greedy,233564,8.54,0.0
30,30,9,500,5,greedy,233976,8.54,0.0
30,30,10,500,1,greedy,233268,8.54,0.0
30,30,10,500,2,greedy,233548,8.54,0.0
30,30,10,500,3,greedy,234060,8.54,0.0
30,30,10,500,4,greedy,232912,8.54,0.0
30,30,10,500,5,greedy,233492,8.54,0.0
30,100,1,250,1,greedy,233912,7.32,0.0
30,100,1,250,2,greedy,233832,7.32,0.0
30,100,1,250,3,greedy,234020,7.32,0.0
30,100,1,250,4,greedy,235416,7.32,0.0
30,100,1,250,5,greedy,234532,7.32,0.0
30,100,2,250,1,greedy,234256,7.32,0.0
30,100,2,250,2,greedy,233752,7.32,0.0
30,100,2,250,3,greedy,234144,7.32,0.0
30,100,2,250,4,greedy,233912,7.32,0.0
30,100,2,250,5,greedy,234388,7.32,0.0
30,100,3,250,1,greedy,235308,6.1,0.0
30,100,3,250,2,greedy,233416,7.32,0.0
30,100,3,250,3,greedy,233500,7.32,0.0
30,100,3,250,4,greedy,233504,7.32,0.0
30,100,3,250,5,greedy,234412,7.32,0.0
30,100,4,250,1,greedy,234068,7.32,0.0
30,100,4,250,2,greedy,234412,7.32,0.0
30,100,4,250,3,greedy,234248,7.32,0.0
30,100,4,250,4,greedy,234028,7.32,0.0
30,100,4,250,5,greedy,234256,7.32,0.0
30,100,5,250,1,greedy,234832,7.32,0.0
30,100,5,250,2,greedy,233276,7.32,0.0
30,100,5,250,3,greedy,233300,7.32,0.0
30,100,5,250,4,greedy,232912,7.32,0.0
30,100,5,250,5,greedy,233844,7.32,0.0
30,100,6,250,1,greedy,233388,7.32,0.0
30,100,6,250,2,greedy,234700,7.32,0.0
30,100,6,250,3,greedy,233780,7.32,0.0
30,100,6,250,4,greedy,235048,7.32,0.0
30,100,6,250,5,greedy,234936,7.32,0.0
30,100,7,250,1,greedy,233564,7.32,0.0
30,100,7,250,2,greedy,234992,7.32,0.0
30,100,7,250,3,greedy,232936,7.32,0.0
30,100,7,250,4,greedy,234452,7.32,0.0
30,100,7,250,5,greedy,233600,7.32,0.0
30,100,8,250,1,greedy,234312,7.32,0.0
30,100,8,250,2,greedy,233400,7.32,0.0
30,100,8,250,3,greedy,233312,8.54,0.0
30,100,8,250,4,greedy,234224,8.54,0.0
30,100,8,250,5,greedy,232896,8.54,0.0
30,100,9,250,1,greedy,235308,8.54,0.0
30,100,9,250,2,greedy,234916,8.54,0.0
30,100,9,250,3,greedy,235048,8.54,0.0
30,100,9,250,4,greedy,233576,8.54,0.0
30,100,9,250,5,greedy,234308,8.54,0.0
30,100,10,250,1,greedy,234112,8.54,0.0
30,100,10,250,2,greedy,233696,8.54,0.0
30,100,10,250,3,greedy,233924,7.32,0.0
30,100,10,250,4,greedy,234352,8.54,0.0
30,100,10,250,5,greedy,235184,8.54,0.0
30,100,1,500,1,greedy,233796,8.54,0.0
30,100,1,500,2,greedy,233508,8.54,0.0
30,100,1,500,3,greedy,234244,8.54,0.0
30,100,1,500,4,greedy,234188,8.54,0.0
30,100,1,500,5,greedy,234244,8.54,0.0
30,100,2,500,1,greedy,235084,8.54,0.0
30,100,2,500,2,greedy,235744,8.54,0.0
30,100,2,500,3,greedy,235936,8.54,0.0
30,100,2,500,4,greedy,234984,8.54,0.0
30,100,2,500,5,greedy,235084,8.54,0.0
30,100,3,500,1,greedy,235284,8.54,0.0
30,100,3,500,2,greedy,234996,7.32,0.0
30,100,3,500,3,greedy,235252,8.54,0.0
30,100,3,500,4,greedy,234200,8.33,0.0
30,100,3,500,5,greedy,234300,7.32,0.0
30,100,4,500,1,greedy,233336,7.32,0.0
30,100,4,500,2,greedy,234244,7.32,0.0
30,100,4,500,3,greedy,233500,7.32,0.0
30,100,4,500,4,greedy,233852,7.32,0.0
30,100,4,500,5,greedy,234760,7.32,0.0
30,100,5,500,1,greedy,233920,7.32,0.0
30,100,5,500,2,greedy,233028,7.32,0.0
30,100,5,500,3,greedy,234300,7.32,0.0
30,100,5,500,4,greedy,233804,7.32,0.0
30,100,5,500,5,greedy,234372,7.32,0.0
30,100,6,500,1,greedy,233228,7.32,0.0
30,100,6,500,2,greedy,232980,7.32,0.0
30,100,6,500,3,greedy,232476,7.32,0.0
30,100,6,500,4,greedy,233096,7.32,0.0
30,100,6,500,5,greedy,233292,7.32,0.0
30,100,7,500,1,greedy,234548,7.32,0.0
30,100,7,500,2,greedy,234296,7.32,0.0
30,100,7,500,3,greedy,233876,7.32,0.0
30,100,7,500,4,greedy,235272,7.32,0.0
30,100,7,500,5,greedy,233844,7.32,0.0
30,100,8,500,1,greedy,234148,7.32,0.0
30,100,8,500,2,greedy,233496,7.32,0.0
30,100,8,500,3,greedy,235072,7.32,0.0
30,100,8,500,4,greedy,234480,7.32,0.0
30,100,8,500,5,greedy,234020,7.32,0.0
30,100,9,500,1,greedy,234060,7.32,0.0
30,100,9,500,2,greedy,234256,7.32,0.0
30,100,9,500,3,greedy,234328,7.32,0.0
30,100,9,500,4,greedy,234316,7.32,0.0
30,100,9,500,5,greedy,234240,7.32,0.0
30,100,10,500,1,greedy,235080,7.32,0.0
30,100,10,500,2,greedy,233540,7.32,0.0
30,100,10,500,3,greedy,233640,7.32,0.0
30,100,10,500,4,greedy,233936,7.32,0.0
30,100,10,500,5,greedy,233780,7.32,0.0
