"","modelcondition","true_nu","true_phi","prioridx","rep","startle_phi","startle_nu","cassg_phi","cassg_nu","truetopo_phi","truetopo_nu","problin_nu","problin_phi","true_llh","startle_NLLH","cassg_NLLH","truetopo_NLLH","problin_NLLH","startle_wp","cassg_wp","truetopo_wp","problin_wp","startle_rf","cassg_rf","problin_rf","true_phi_value","true_nu_value"
"234","s75d25","s75",25,7,"r04",0.0832155024552656,0.257736844521676,0.0758464325753172,0.278511866272809,0.0775729323148808,0.242189946417352,0.25170810559284,0.0759658712980962,6862.4593418773,6818.98313319606,7108.89496129637,6721.78295488856,6719.63833999369,5566.09162792804,6091.17472542285,5610.25935051859,5584.43311096081,0.356275,0.38664,0.226721,0.077,0.208
"235","s75d25","s75",25,7,"r05",0.0862807093729005,0.254222759703711,0.0846374669917324,0.25014714305418,0.0806103179545972,0.247314076294775,0.249349454308049,0.0815110504530805,6908.19114651321,6884.80121700463,7165.42830357014,6784.96828374055,6826.04044523153,5515.98239584299,5994.21205969148,5559.13000627443,5573.41563667511,0.336032,0.423077,0.182186,0.077,0.208
"236","s75d25","s75",25,8,"r01",0.0840540364523213,0.173796390532986,0.0813262696022421,0.1778507353241,0.0819073853834814,0.163521559977413,0.168162205159506,0.0819959062498847,7057.99106529511,6990.15814002288,7374.59947486589,6919.57957035588,6934.2071181124,5657.04904540446,6264.9687908721,5704.25557435788,5683.24684004084,0.303644,0.425101,0.218623,0.077,0.208
"237","s75d25","s75",25,8,"r02",0.0835322534428502,0.21298329093684,0.0826087647473369,0.22206431188421,0.0801124811205806,0.205018504526181,0.211519973719179,0.0797562164705877,7190.32095749202,7142.78533271057,7468.60176935373,7064.009870627,7078.31275289789,5665.3155907939,6135.55258614721,5712.24239892917,5690.95432171818,0.392713,0.477733,0.234818,0.077,0.208
"238","s75d25","s75",25,8,"r03",0.0758367239841178,0.202674761675046,0.0785347015726185,0.19121226634877,0.073561178869752,0.195626158093997,0.193384571461437,0.0753965789192489,7224.421723084,7184.99154470562,7479.86320729499,7085.75075076507,7127.32771210022,5838.15059080025,6276.4475969901,5835.72601697835,5851.9881244101,0.311741,0.455466,0.267206,0.077,0.208
"239","s75d25","s75",25,8,"r04",0.0872053108306318,0.179715749845125,0.082958467527063,0.198047737800295,0.0776582786117001,0.184500206689138,0.184625258602312,0.0804707422584432,7094.6244054088,7071.67702505098,7576.84570798014,6962.24408839337,6976.92820737123,5655.46033225102,6448.59698156266,5683.2920800871,5657.22068923295,0.352227,0.512146,0.202429,0.077,0.208
"240","s75d25","s75",25,8,"r05",0.0775161140040853,0.197951757047774,0.0781183137566927,0.194564534925494,0.0741215425073651,0.191422847286565,0.193522597280173,0.074354478863844,7164.74672282775,7089.55048032283,7479.31663820757,7014.16984030414,7033.23346209016,5748.7552237317,6311.26631803232,5746.55455424036,5768.97853408158,0.295547,0.48583,0.198381,0.077,0.208
"241","s75d25","s75",25,9,"r01",0.0762732168869492,0.27710531744659,0.0798247496905939,0.262042442504316,0.0747889938145026,0.240395174021266,0.244750988470077,0.0741165202726413,6466.09227857901,6490.05719869595,7132.04828404944,6343.54255245903,6362.56951519014,5316.67281689995,6330.35771383548,5351.41578866356,5358.68005312785,0.396761,0.534413,0.222672,0.077,0.208
"242","s75d25","s75",25,9,"r02",0.0771634220885332,0.233244184527549,0.07002104130883,0.258207475713928,0.070660736508206,0.220841092654272,0.224689590654881,0.0714745892006083,6528.14987644946,6484.08983162995,7107.46418292197,6394.95856866853,6396.04742965925,5486.19185447376,6357.43929532375,5565.17193741499,5522.2805516863,0.340081,0.522267,0.238866,0.077,0.208
"243","s75d25","s75",25,9,"r03",0.0780256719431709,0.22262791289299,0,0.443846017145412,0.0778637193878013,0.193260136642297,0.204456402222,0.0768619462531821,6440.9740414337,6390.22929164266,7023.98526483948,6318.84404684795,6323.21091544997,5378.71943191676,6220.03998801912,5462.11383449718,5404.08866837702,0.275304,0.504049,0.190283,0.077,0.208
"244","s75d25","s75",25,9,"r04",0.0765818125746326,0.240283476223822,0.0790326468820705,0.234817971332142,0.075541945283012,0.214379114804018,0.217075231053937,0.0759815398572404,6510.12705508532,6478.66003459974,7130.85107266455,6373.89458657695,6391.8003896414,5495.50416283751,6509.98228752004,5535.51696214715,5539.51825791458,0.319838,0.52834,0.238866,0.077,0.208
"245","s75d25","s75",25,9,"r05",0.0662235465752875,0.242623503628767,0.0637576345196237,0.252565232990498,0.0632026415200867,0.22463218198002,0.224914664971474,0.0631262438997181,6530.32904793443,6522.9611794147,7096.74303932178,6399.72119082171,6397.49255617282,5633.83560364866,6532.39267321218,5660.88341894327,5631.82527374701,0.311741,0.534413,0.186235,0.077,0.208
"246","s75d25","s75",25,10,"r01",0.0689288041160796,0.242505958071071,0.0654643418060897,0.247626019802971,0.06742233542034,0.207615541818941,0.217145590951387,0.0653752927161322,5722.42423930881,5731.96541133783,6235.27425990227,5594.83355921719,5605.57986515766,4074.08202920604,4822.85691461393,4116.64689945279,4108.03590210761,0.340081,0.548583,0.214575,0.077,0.208
"247","s75d25","s75",25,10,"r02",0.0888057935191567,0.221936049942926,0.0766923760954935,0.243254746511816,0.0842329833597171,0.192090704482162,0.198516301519547,0.0850665002780874,5840.1695732718,5843.87995995733,6574.59308002634,5718.26451884086,5725.86043465464,4107.21726941668,5238.26787085893,4185.34879510322,4133.25339978403,0.388664,0.572874,0.275304,0.077,0.208
"248","s75d25","s75",25,10,"r03",0.0729591005697642,0.243843789186684,0.0651817891862115,0.26332778298212,0.0679419301710197,0.223822434826008,0.229035498421433,0.0678928821216693,5850.61595156087,5828.30455682832,6390.48631215023,5715.45803972376,5722.17420089176,4123.37603561844,4890.63452764753,4190.88569762437,4164.72172420493,0.425101,0.58502,0.267206,0.077,0.208
"249","s75d25","s75",25,10,"r04",0.077403658839743,0.250221538932703,0.0722291421578051,0.259871496738092,0.072512375047228,0.228462615257123,0.244738963697457,0.0706112846936558,5864.56914392536,5876.3342368175,6372.08366927689,5730.13647263548,5770.30951282175,4150.38879114656,4920.83286614902,4200.039577325,4177.51306435995,0.356275,0.552632,0.251012,0.077,0.208
"250","s75d25","s75",25,10,"r05",0.0754905234401733,0.241335704884807,0.0575452529660539,0.273016739560257,0.0712133792926823,0.21411159949942,0.222371844138221,0.0706134424684415,5830.19442415273,5827.22030608713,6455.94271599937,5700.80827691824,5709.76523390199,4137.80493091788,5108.07114693008,4187.08741786272,4178.05248679937,0.45749,0.643725,0.315789,0.077,0.208
