true_nu,true_phi,prioridx,rep,startle_phi,startle_nu,cassg_phi,cassg_nu,truetopo_phi,truetopo_nu,problin_nu,problin_phi,nj_nu,nj_phi,true_llh,startle_NLLH,cassg_NLLH,truetopo_NLLH,problin_NLLH,nj_NLLH,startle_wp,cassg_wp,truetopo_wp,problin_wp,nj_wp,startle_rf,cassg_rf,problin_rf,nj_rf,norm_startle_wp,norm_cassg_wp,norm_truetopo_wp,norm_problin_wp,norm_nj_wp
s25,75,05,r04, 0.19792905014091014, 0.06824419935194083, 0.19047810171736462, 0.08628407639766356, 0.19521391816242423, 0.06396600274010608, 0.06345411129907585, 0.1953517912337128, 0.06798550196937392, 0.19777460560144516,6896.604393529684, 6854.477235653454, 7408.307604486573, 6757.51697217055, 6789.650054161116, 7170.338002314815,1038.8427916142396,1272.3542918873961,1044.077126207926,1048.7153080665032,1117.7360378914254, 0.598234, 0.766816, 0.518219, 0.645161,1038.8427916142396,1272.3542918873961,1044.077126207926,1048.7153080665032,1117.7360378914254
s25,75,05,r05, 0.2013203518957842, 0.06265828259740508, 0.19659122507652618, 0.07573548310120712, 0.19740090916078032, 0.06603241555891756, 0.06449898049500324, 0.19828487974797276, 0.07186288648664921, 0.1990513091184697,6921.890314379227, 6822.741655217937, 7266.653265172995, 6797.890058550912, 6783.86378326913, 7172.307612441046,1051.8224787054196,1250.9103722760146,1072.4545214806938,1056.914674470147,1143.768199148353, 0.402655, 0.685144, 0.336032, 0.614849,1051.8224787054196,1250.9103722760146,1072.4545214806938,1056.914674470147,1143.768199148353
s25,75,06,r01, 0.18846927228637264, 0.07159818616401702, 0.18583974708413575, 0.08469463486988348, 0.18731107687743084, 0.06734428878990287, 0.06399986696792413, 0.188185523998985, 0.06816986518523739, 0.19050725842058053,7646.548784660173, 7518.984455239022, 7980.76033743265, 7495.78605609115, 7468.770559411187, 7770.805108728794,1642.1407656885638,1861.7556178181012,1662.7558786943068,1650.0864479332006,1725.3473742045426, 0.309577, 0.609442, 0.202429, 0.514477,1642.1407656885638,1861.7556178181012,1662.7558786943068,1650.0864479332006,1725.3473742045426
s25,75,06,r02, 0.20458470849652766, 0.06776693006762698, 0.19835937050437652, 0.0850582237493767, 0.2032139568215289, 0.061124126496119854, 0.0658176246034272, 0.20174436090357767, 0.06321499599602166, 0.20486779786673262,7788.539981728862, 7649.475754742919, 8200.320947380713, 7639.928228122207, 7602.151577317319, 7892.795860500165,1646.8687445589364,1924.310490540231,1669.3179414901651,1649.2566974578474,1755.2507448990898, 0.327394, 0.677560, 0.267206, 0.466368,1646.8687445589364,1924.310490540231,1669.3179414901651,1649.2566974578474,1755.2507448990898
s25,75,06,r03, 0.20301317448690948, 0.07474782827341866, 0.20071901782175317, 0.09015200314577376, 0.20026128809073285, 0.07539909832182637, 0.07583088240589596, 0.20077750659805804, 0.08006761710752472, 0.20086490783224883,7892.185969106548, 7776.441563794411, 8386.65211654234, 7750.037953758696, 7741.729033440538, 8039.084197683748,1701.8379457940493,2002.2386662156703,1705.750153826891,1703.8655169237675,1797.1481367404017, 0.282937, 0.687636, 0.275304, 0.495495,1701.8379457940493,2002.2386662156703,1705.750153826891,1703.8655169237675,1797.1481367404017
s25,75,06,r04, 0.199759178643119, 0.08160551421663723, 0.1940766593260329, 0.0923880130516816, 0.20005500775324309, 0.07290477683175592, 0.07963603756198215, 0.1977422540668727, 0.08764090092733692, 0.19865690060208935,7848.729348278556, 7731.885327806555, 8270.54555773876, 7693.9148268632935, 7694.591954734707, 8017.225500656642,1684.3150873945663,1957.442674922471,1689.1991743276453,1690.5098789468907,1784.0538084252144, 0.373333, 0.681917, 0.315789, 0.544643,1684.3150873945663,1957.442674922471,1689.1991743276453,1690.5098789468907,1784.0538084252144
s25,75,06,r05, 0.20189471568903394, 0.0685717130731707, 0.19822312285016708, 0.08048598700261994, 0.19883518781269527, 0.06712500505961647, 0.07038965727214473, 0.19908066857860227, 0.07779450351714647, 0.1976980257190677,7802.287433637106, 7683.839312473806, 8229.806306407643, 7652.708920987843, 7640.891334944767, 8012.668257269054,1676.7761994551875,1944.1841981759437,1692.4466203955396,1680.2557801157518,1805.5875468279444, 0.351111, 0.693305, 0.271255, 0.508929,1676.7761994551875,1944.1841981759437,1692.4466203955396,1680.2557801157518,1805.5875468279444
s25,75,07,r01, 0.20302749408270607, 0.05341422697594199, 0.19301916219215903, 0.06930835159395518, 0.19906735426371183, 0.05630212896567297, 0.05092865506777791, 0.20114980188033152, 0.05533005710264574, 0.20085981494164654,7862.7072918798785, 7777.706333490578, 8292.284212956032, 7744.723514660799, 7729.278411119081, 8002.140898580361,1705.2064195381936,2064.537049574306,1716.8076390572865,1706.2905191814357,1816.6885455855634, 0.287611, 0.701099, 0.194332, 0.487640,1705.2064195381936,2064.537049574306,1716.8076390572865,1706.2905191814357,1816.6885455855634
s25,75,07,r02, 0.21424297425984323, 0.045951185483289886, 0.20106390624866782, 0.07650042851676972, 0.2129049783511638, 0.045958712659315754, 0.0462571146386117, 0.21306658346798926, 0.06101833423000851, 0.20840983024298296,8087.32127580105, 8043.096170214551, 8564.26023480595, 7954.403888931889, 8007.139200748365, 8300.812287738503,1821.8542564720278,2169.9265414152273,1813.1220908256391,1831.3393573285637,1932.3050175280957, 0.438596, 0.724444, 0.368421, 0.572072,1821.8542564720278,2169.9265414152273,1813.1220908256391,1831.3393573285637,1932.3050175280957
s25,75,07,r03, 0.207899062287549, 0.03560498094891304, 0.2023951984504335, 0.05143302792241987, 0.20582600125644704, 0.03621303406825147, 0.03628853159936203, 0.20604375072601375, 0.036176680717465264, 0.20741026505810634,7902.4458520815015, 7801.713778635026, 8220.313831228741, 7773.852989750778, 7767.516958589695, 8003.043775291193,1751.0432030256618,2016.8920195203889,1758.964422222714,1752.9980453330522,1831.8565899010594, 0.353579, 0.637931, 0.299595, 0.486486,1751.0432030256618,2016.8920195203889,1758.964422222714,1752.9980453330522,1831.8565899010594
s25,75,07,r04, 0.2079390726414524, 0.04864277421224943, 0.20500240279077828, 0.053272168825610866, 0.2071978140107235, 0.04539460159432405, 0.04929408987875829, 0.20622082761679275, 0.0506798558422473, 0.20687817602606023,8161.757198477748, 8075.91673921178, 8475.478388703888, 8034.609728332443, 8042.655276672833, 8221.987223527085,1859.310492837743,2130.931251496609,1865.3887846712705,1864.8180741631704,1931.0583367495794, 0.386957, 0.633188, 0.275304, 0.457778,1859.310492837743,2130.931251496609,1865.3887846712705,1864.8180741631704,1931.0583367495794
s25,75,07,r05, 0.2023812406375467, 0.04489011272446883, 0.19207512351926115, 0.07036414017793992, 0.1994632369587384, 0.05116078267371648, 0.04666654500912225, 0.2007129475614138, 0.04660437732193025, 0.20153708230795503,8010.512962315364, 7902.89941199959, 8424.78579194581, 7897.4108393399265, 7880.816537481765, 8163.635076561327,1780.7650398987134,2116.729198579624,1801.5621100402038,1785.4930945068138,1911.6326077099366, 0.339093, 0.696703, 0.279352, 0.544018,1780.7650398987134,2116.729198579624,1801.5621100402038,1785.4930945068138,1911.6326077099366
s25,75,08,r01, 0.20251204973424664, 0.05273906589789476, 0.19664954711435467, 0.06831268163923651, 0.19531839395791245, 0.06692231151793687, 0.06658826143364559, 0.1955762147576202, 0.0558643083778503, 0.20048005750919673,8005.041459950281, 7949.456441858574, 8243.292243465035, 7871.720863021527, 7896.261746554657, 8163.303126216892,1733.5934123829827,1923.2318128213324,1726.660471097927,1734.6917891469168,1806.9330296327732, 0.418345, 0.601751, 0.356275, 0.523596,1733.5934123829827,1923.2318128213324,1726.660471097927,1734.6917891469168,1806.9330296327732
s25,75,08,r02, 0.196572035335471, 0.06523747452850549, 0.18835678655796056, 0.08279252603781787, 0.19150818671811318, 0.0705704301922079, 0.07575856579422593, 0.19042148517738522, 0.061627393377875817, 0.19719551794573464,8013.865668093196, 7992.037089676654, 8275.388689045827, 7867.889716838246, 7924.644216421383, 8265.509122379815,1747.844419737309,1930.0239498063263,1730.9682616791556,1749.098677773352,1873.5688977457214, 0.471264, 0.664459, 0.384615, 0.573696,1747.844419737309,1930.0239498063263,1730.9682616791556,1749.098677773352,1873.5688977457214
s25,75,08,r03, 0.1976088020924589, 0.061981174493597656, 0.1924199915729501, 0.06784280371232089, 0.19655805652292768, 0.0541636046849446, 0.06494560523447573, 0.19451792546860514, 0.05606561807217849, 0.19780998741779457,8045.395211388484, 8009.378649182212, 8267.577981897417, 7919.159462453623, 7954.007271399516, 8239.51624348701,1740.7462815671843,1907.8223758089057,1728.5449941245738,1743.4202127295573,1830.6715530077186, 0.381166, 0.558499, 0.311741, 0.502242,1740.7462815671843,1907.8223758089057,1728.5449941245738,1743.4202127295573,1830.6715530077186
s25,75,08,r04, 0.20362673362502087, 0.044508608031099156, 0.20524287984225972, 0.03972949030699092, 0.1999943997610098, 0.04774516213145267, 0.04870194476186166, 0.2005074661004823, 0.04836115277787654, 0.20119579414059113,8003.5330608251, 7924.40136999391, 8298.954350119915, 7860.546920297105, 7869.038869469824, 8156.385186523236,1678.4313356002774,1902.9378805327324,1686.2156600706003,1678.8290147967248,1777.3860771431987, 0.436807, 0.631236, 0.360324, 0.533181,1678.4313356002774,1902.9378805327324,1686.2156600706003,1678.8290147967248,1777.3860771431987
s25,75,08,r05, 0.19431267346275594, 0.05362363048582695, 0.18665375786697413, 0.07491191319629648, 0.19132423419983607, 0.057677551587822166, 0.062230096855467334, 0.18955234576267896, 0.0506640214098794, 0.1941598918027344,8036.114433081825, 8014.9939071428835, 8300.299078310773, 7900.595673836333, 7943.6903974315965, 8154.282762747944,1782.9717531406238,1953.9407885782648,1756.1858780985563,1782.7717758581584,1805.030676784314, 0.470588, 0.631929, 0.364372, 0.507973,1782.9717531406238,1953.9407885782648,1756.1858780985563,1782.7717758581584,1805.030676784314
s25,75,09,r01, 0.19796560535364055, 0.043520143220003644, 0.19580741986258424, 0.04772152416935085, 0.19630705760703596, 0.044162263300697085, 0.04405345869019149, 0.1966860436891991, 0.03920926397547784, 0.1993917718201779,7672.585080733114, 7538.036533186118, 8062.708527979086, 7525.30331987605, 7508.993094297025, 7794.63098438431,1562.0880316822904,1849.2933085515617,1585.7929645309298,1566.3487049006244,1653.8517640718198, 0.352550, 0.645233, 0.336032, 0.472477,1562.0880316822904,1849.2933085515617,1585.7929645309298,1566.3487049006244,1653.8517640718198
s25,75,09,r02, 0.20557493760938933, 0.04144116936289035, 0.1979915135122567, 0.06366253496489781, 0.20178091050113015, 0.048338891093477956, 0.04385599956424948, 0.20379874490388508, 0.04283070845038078, 0.20408317626544303,7654.583020101754, 7510.974016521848, 8075.518704438641, 7507.336364289938, 7485.855855277337, 7709.900740288492,1527.175399615908,1823.5706084953242,1549.41440681726,1531.4748568883397,1612.1133214748136, 0.356984, 0.677704, 0.303644, 0.475113,1527.175399615908,1823.5706084953242,1549.41440681726,1531.4748568883397,1612.1133214748136
s25,75,09,r03, 0.19925183909703537, 0.04626263511193388, 0.1946342735426696, 0.05902659950123991, 0.19626949680781136, 0.051068226286223754, 0.04984900623463144, 0.1974012635328483, 0.038053798934086724, 0.201530788912949,7736.404761499713, 7619.3969670389615, 8093.760369066382, 7587.946372752084, 7595.48286911336, 7887.999364789872,1613.299297712382,1865.0038154769384,1629.2937297670126,1616.1032976901504,1725.4767712427902, 0.390135, 0.709251, 0.323887, 0.589165,1613.299297712382,1865.0038154769384,1629.2937297670126,1616.1032976901504,1725.4767712427902
s25,75,09,r04, 0.20955836963238678, 0.03578259043859245, 0.2095654134265514, 0.039722472265239915, 0.20639289770179578, 0.04107250520848386, 0.038204732465747154, 0.20815821965885817, 0.044767469321215, 0.20639293868465342,7651.63134999013, 7514.1486831184, 8062.195029286529, 7511.340235557528, 7497.873597019936, 7718.855682283495,1533.3931306309207,1818.3643834494355,1552.4966162282458,1533.7274633398617,1603.8945981287109, 0.355705, 0.653933, 0.331984, 0.509259,1533.3931306309207,1818.3643834494355,1552.4966162282458,1533.7274633398617,1603.8945981287109
s25,75,09,r05, 0.20682054236709488, 0.0388358035836361, 0.1996068672120864, 0.05758614912217048, 0.20266079344365304, 0.047192327938670904, 0.04636938536948035, 0.20349522234727577, 0.037990946201001075, 0.20745639763385032,7643.278143403773, 7517.171766534647, 8004.803409293041, 7502.920974166252, 7493.196173226378, 7758.936893501883,1518.7911990919633,1781.117447068483,1539.5926809025063,1520.6325499484233,1591.1683124673098, 0.352679, 0.632385, 0.307692, 0.528037,1518.7911990919633,1781.117447068483,1539.5926809025063,1520.6325499484233,1591.1683124673098
s25,75,10,r01, 0.20071058249715928, 0.06200696385869739, 0.19449527333577332, 0.07429028559096662, 0.19945250903534256, 0.052926271356862654, 0.05966380116554855, 0.1989065120504222, 0.060657027655932005, 0.19984080922732253,7232.990933070623, 7179.35754850133, 7601.281159757358, 7093.905683543052, 7136.969248515226, 7362.93552499057,1410.0942247600342,1644.71837525395,1397.585692386116,1417.3301707424162,1448.931490293815, 0.423423, 0.741071, 0.372470, 0.520548,1410.0942247600342,1644.71837525395,1397.585692386116,1417.3301707424162,1448.931490293815
s25,75,10,r02, 0.20607224883431446, 0.05135018007566627, 0.20122413113338838, 0.06099573098149985, 0.2022119020450928, 0.05212244893264616, 0.04760209980414702, 0.20543947365890994, 0.04824212339965096, 0.20672236379469844,7429.955452102024, 7330.536257002906, 7714.619668532501, 7290.482513217077, 7292.800469540962, 7511.364955645206,1462.166142806113,1678.756698805507,1472.1482186632043,1463.048012419824,1526.2443750933971, 0.442697, 0.654545, 0.412955, 0.530752,1462.166142806113,1678.756698805507,1472.1482186632043,1463.048012419824,1526.2443750933971
s25,75,10,r03, 0.20756039471651339, 0.04488594921755145, 0.20794015214273887, 0.04236546594173456, 0.20487485889428064, 0.041202143463938926, 0.046473827438353356, 0.20330874669274893, 0.03699318485301283, 0.20801987836260374,7360.543515480917, 7275.194525771771, 7521.69020758906, 7225.220718632871, 7226.643969699108, 7472.981968628832,1419.5345529459248,1563.3778571536643,1432.6346437845104,1428.8761549461537,1520.4283401842806, 0.441441, 0.623318, 0.380567, 0.596413,1419.5345529459248,1563.3778571536643,1432.6346437845104,1428.8761549461537,1520.4283401842806
s25,75,10,r04, 0.20276832414627752, 0.045400338234236275, 0.20065853209349244, 0.05551227671596789, 0.19921644079221118, 0.04684574700478564, 0.04940556584145849, 0.19914572953798604, 0.052066527227941514, 0.20079799774875282,7312.596166204479, 7205.425285714273, 7579.997013762385, 7164.6168356551425, 7172.440225962513, 7376.9399263028645,1441.854770558599,1630.360898133116,1452.8612472163081,1442.6807446983523,1504.4888525309525, 0.462069, 0.671171, 0.396761, 0.540909,1441.854770558599,1630.360898133116,1452.8612472163081,1442.6807446983523,1504.4888525309525
s25,75,10,r05, 0.20862063359131558, 0.04354394215573381, 0.2092181033539194, 0.04224262827272468, 0.20563871589334323, 0.0456373764754129, 0.04413428824179352, 0.2065863490865124, 0.04783366955206433, 0.2065899261529239,7270.935800634748, 7163.117845248283, 7403.728365542935, 7144.1126094559995, 7126.9687273665795, 7390.8993181608275,1358.3192663766556,1500.0218163803036,1387.0441569888749,1361.1500474534062,1439.879224764523, 0.469663, 0.671840, 0.360324, 0.614679,1358.3192663766556,1500.0218163803036,1387.0441569888749,1361.1500474534062,1439.879224764523
s50,50,01,r01, 0.1477767105085561, 0.13994083373638302, 0.14680347409890157, 0.13788692388518556, 0.14376052848494866, 0.13368951629420267, 0.14381073394966548, 0.1409219859830571, 0.1451771323510088, 0.1460776572146335,7121.475700785034, 7035.197411793458, 7565.821760720886, 6987.352271655604, 6983.458318010732, 7351.903041399729,1457.148005214363,1715.4843658999412,1481.6403423968366,1462.0105011344813,1559.5275778865537, 0.348018, 0.595604, 0.251012, 0.507973,1457.148005214363,1715.4843658999412,1481.6403423968366,1462.0105011344813,1559.5275778865537
s50,50,01,r02, 0.1431707694605308, 0.151636102010031, 0.13448501926891188, 0.16947484703904644, 0.13430027151207147, 0.1486809300685658, 0.15524984670466846, 0.13504607644293132, 0.16856804929672234, 0.1358427862248785,6978.07886950746, 6952.752646253838, 7552.740254687597, 6854.978179398631, 6863.578677274621, 7247.943532738697,1381.3371266879547,1669.037811754713,1405.3279559222462,1390.2325176048644,1491.8000966352163, 0.462222, 0.668142, 0.352227, 0.566434,1381.3371266879547,1669.037811754713,1405.3279559222462,1390.2325176048644,1491.8000966352163
s50,50,01,r03, 0.14410123125451585, 0.1458534384688682, 0.13487744585516942, 0.16595993951567112, 0.13836511065636858, 0.14121170178687487, 0.13421494309963, 0.1431427832424289, 0.1348309741781425, 0.15110520754142623,7168.1670957664655, 7111.123812896073, 7598.392822651937, 7030.656913739466, 7047.416398576542, 7443.969016502477,1481.5729468487891,1720.3915844889543,1503.2094361183015,1486.2385259102239,1570.134242641043, 0.448430, 0.665179, 0.372470, 0.567198,1481.5729468487891,1720.3915844889543,1503.2094361183015,1486.2385259102239,1570.134242641043
s50,50,01,r04, 0.14408207753024796, 0.1540296183007035, 0.13946307499825342, 0.167551606402597, 0.1402872899765676, 0.14485285818348506, 0.15013897007321714, 0.1406604123217266, 0.15447587345330546, 0.14183328044836155,7115.831686201661, 7050.5369074636865, 7704.856805048151, 6984.75578063806, 6985.304281178381, 7294.377404209096,1446.8822927120825,1753.3823708841835,1469.0114521898488,1451.95239956714,1538.7889059460226, 0.360179, 0.627273, 0.279352, 0.563063,1446.8822927120825,1753.3823708841835,1469.0114521898488,1451.95239956714,1538.7889059460226
s50,50,01,r05, 0.1499941114012918, 0.12963778733347653, 0.14647471730529094, 0.1344434227256278, 0.1439787104639021, 0.12653751246152847, 0.1372331851907135, 0.14207236228992018, 0.1391881409140203, 0.14175335228977465,7169.516643147481, 7095.888080641406, 7576.50010895351, 7031.928696637465, 7024.021083579415, 7288.0556125819785,1475.3413000754413,1724.1598415359833,1500.9243806979741,1486.1051277405816,1559.4628343687548, 0.428571, 0.668142, 0.336032, 0.531818,1475.3413000754413,1724.1598415359833,1500.9243806979741,1486.1051277405816,1559.4628343687548
s50,50,02,r01, 0.13990401069730457, 0.15233832847861617, 0.12895063379783656, 0.17683529476267879, 0.13744560410898182, 0.14714848609714964, 0.1525394147462288, 0.1358295341875422, 0.15405697793729226, 0.13965811015810947,7123.647619347811, 6996.679631591733, 7614.125139382844, 6991.9070949836305, 6962.3379841584665, 7301.944608510735,1641.0744617837845,1957.862840618384,1658.8643739971983,1644.0078622560459,1737.2048102122938, 0.306306, 0.674833, 0.246964, 0.510204,1641.0744617837845,1957.862840618384,1658.8643739971983,1644.0078622560459,1737.2048102122938
s50,50,02,r02, 0.1469823269002199, 0.13942507524367853, 0.14383661831511932, 0.13603899617024978, 0.14141795374968258, 0.1400049774098746, 0.14943353790228414, 0.13985173446507027, 0.15658589979270113, 0.14040895962766292,7158.086756762896, 7067.164090646674, 7468.333365776088, 7026.876949963337, 7027.321245756615, 7414.308382303836,1682.1104748814864,1921.7616933495563,1701.6902427229634,1682.8989322418508,1818.2501407733837, 0.375000, 0.616071, 0.311741, 0.560748,1682.1104748814864,1921.7616933495563,1701.6902427229634,1682.8989322418508,1818.2501407733837
s50,50,02,r03, 0.1449818436628895, 0.15208054231274704, 0.13922089307052438, 0.16340130315317766, 0.14177540995652071, 0.1418052872714481, 0.15376815474982092, 0.13919534641148648, 0.14860085186538663, 0.14512846740478558,7355.99120115168, 7282.967112685814, 7603.762562970682, 7217.235094053273, 7207.924083050402, 7564.014269406485,1772.7806882484338,1965.799742586574,1794.9340193258076,1779.2147398234756,1870.2658159751115, 0.397701, 0.596452, 0.315789, 0.552511,1772.7806882484338,1965.799742586574,1794.9340193258076,1779.2147398234756,1870.2658159751115
s50,50,02,r04, 0.15027919464414627, 0.1313904784754111, 0.14109025933391253, 0.1537877286743076, 0.14044147098245255, 0.14984230421572595, 0.14998223096066013, 0.13968860090924784, 0.1406515982126864, 0.14659668599248232,7165.835536309847, 7064.6101042451555, 7579.890871355374, 7025.205603985172, 6995.266632685248, 7292.730669003748,1654.9183987436086,1949.9799639179848,1684.9792691388293,1659.2176123128309,1751.2263493705464, 0.366743, 0.666667, 0.279352, 0.568807,1654.9183987436086,1949.9799639179848,1684.9792691388293,1659.2176123128309,1751.2263493705464
s50,50,02,r05, 0.14348088361552802, 0.13552982071592473, 0.13617493013420415, 0.14942241226029404, 0.13686866533049133, 0.13823296385802697, 0.1384687672397486, 0.13694514855694317, 0.1489258193138267, 0.13829566461688872,7358.86023072073, 7298.870902155385, 7849.020256689573, 7229.100616165433, 7236.299864110696, 7542.790715342584,1819.283335829035,2121.917820092754,1823.713837857711,1825.0225445625174,1884.6360555755964, 0.365297, 0.695067, 0.311741, 0.484018,1819.283335829035,2121.917820092754,1823.713837857711,1825.0225445625174,1884.6360555755964
s50,50,03,r01, 0.1596249062032826, 0.12247334694399481, 0.14450705447923853, 0.15545266870718796, 0.15141425723915738, 0.12961962539906438, 0.13334043559190156, 0.14927776780005964, 0.12302822926505831, 0.15779246051550122,7584.122682558478, 7496.940469584833, 8060.323544724585, 7422.276679384955, 7409.081371009793, 7710.444281354928,1857.2643900177472,2166.3120947356183,1881.0830690475393,1858.3727881056482,1936.2585943724648, 0.389140, 0.656250, 0.291498, 0.507973,1857.2643900177472,2166.3120947356183,1881.0830690475393,1858.3727881056482,1936.2585943724648
s50,50,03,r02, 0.15633398428254014, 0.1254256188090861, 0.15217497345450753, 0.13040498131533532, 0.15105160057695308, 0.12719964696364494, 0.12549307928758857, 0.15158916136633083, 0.12354267241648662, 0.15379180128079997,7474.247860653676, 7380.313995273119, 7884.46855982442, 7326.715857277422, 7318.543170990446, 7608.921811088353,1828.5176733639064,2126.9974605150383,1832.949868902641,1826.5235024188469,1900.8163467133427, 0.324138, 0.631929, 0.234818, 0.476636,1828.5176733639064,2126.9974605150383,1832.949868902641,1826.5235024188469,1900.8163467133427
s50,50,03,r03, 0.15538358488520412, 0.1036451644410465, 0.1541424645894089, 0.11206715872387218, 0.15163335176068743, 0.10558139883661793, 0.10939721692662141, 0.14930257270902866, 0.10570549940173013, 0.1542531761304917,7600.194149302651, 7489.663516388567, 8151.853012165884, 7451.243978339319, 7448.4448913824035, 7677.033912005222,1901.192673422046,2286.603785905841,1911.5773462082966,1907.2801754477434,1982.0711958724717, 0.342222, 0.625000, 0.275304, 0.409396,1901.192673422046,2286.603785905841,1911.5773462082966,1907.2801754477434,1982.0711958724717
s50,50,03,r04, 0.14793230927551557, 0.11905648190030223, 0.14202041760188747, 0.12746967275083287, 0.14108456048362006, 0.1267715698776265, 0.11946890521727464, 0.14386091917519034, 0.12903106090279118, 0.1440144443532647,7511.449487589872, 7366.581180494531, 7846.418407227572, 7346.703242960485, 7321.574008806253, 7506.730232411574,1843.7898017442526,2096.691616816655,1862.5380977432148,1844.8640856107647,1883.91346391179, 0.327314, 0.610738, 0.218623, 0.430556,1843.7898017442526,2096.691616816655,1862.5380977432148,1844.8640856107647,1883.91346391179
s50,50,03,r05, 0.14608923636907561, 0.1126675850802786, 0.1420756834314381, 0.12304596816043106, 0.14087352002968082, 0.11729828759620078, 0.11055046848600952, 0.142262091077699, 0.1111271942405845, 0.14395645399831353,7523.690914785118, 7427.57134636412, 7889.490749761727, 7374.964290919119, 7370.804934391155, 7589.7925124195035,1864.4072663266243,2110.022930626077,1869.966797231704,1867.5072469352683,1910.9726203489151, 0.320000, 0.583333, 0.291498, 0.485327,1864.4072663266243,2110.022930626077,1869.966797231704,1867.5072469352683,1910.9726203489151
s50,50,04,r01, 0.14248765574165145, 0.14321384841891854, 0.13411764521135824, 0.16646535967211584, 0.1370992983869045, 0.14109456002552695, 0.14654174440596537, 0.13573501076355518, 0.1424872675913187, 0.1403089824078967,7000.500948979592, 6932.407660057931, 7308.186454542906, 6860.348431543196, 6857.140899517624, 7088.511680350364,1506.859669250278,1708.7440106964905,1519.3249523236532,1510.3581362371524,1582.6659906444465, 0.343891, 0.575492, 0.218623, 0.426637,1506.859669250278,1708.7440106964905,1519.3249523236532,1510.3581362371524,1582.6659906444465
s50,50,04,r02, 0.13740478336693357, 0.1578649059105856, 0.13271433717689002, 0.16705782497838592, 0.13769482691601764, 0.13868158997179186, 0.15351584485577105, 0.1346050179907616, 0.16872957887052228, 0.13290748298929234,7065.910952237225, 7035.798322054171, 7563.86787403363, 6939.526262847023, 6981.540404473383, 7402.159366345073,1550.1270767427836,1807.0427585316704,1543.9810178566859,1557.7335914531716,1663.5875629410025, 0.352941, 0.597403, 0.303644, 0.525346,1550.1270767427836,1807.0427585316704,1543.9810178566859,1557.7335914531716,1663.5875629410025
s50,50,04,r03, 0.1360769326645921, 0.15899261806503284, 0.13383101032306283, 0.16071154462013162, 0.13647279971755333, 0.1329752008851646, 0.14077223930372737, 0.1336844245723201, 0.17424422333001455, 0.12611014455726108,7034.147493973893, 7006.824241617271, 7520.025695485733, 6912.126419739846, 6907.015643362387, 7083.36716052966,1537.858386592402,1784.9448369639636,1549.0091218743155,1537.360053331831,1597.541032782842, 0.325893, 0.646288, 0.222672, 0.412556,1537.858386592402,1784.9448369639636,1549.0091218743155,1537.360053331831,1597.541032782842
s50,50,04,r04, 0.1352372360988534, 0.16327321906417028, 0.13219698907779986, 0.16885976652461432, 0.13467443925230624, 0.13823654772998917, 0.14641117088308014, 0.1341342202792802, 0.17491272020443324, 0.1303606121489005,7090.240074730674, 7041.478326378371, 7489.888804887214, 6946.266168113627, 6959.869944085104, 7253.888043567918,1570.9126334450589,1803.841706318767,1579.2089561119894,1568.5600878943258,1625.9290260058092, 0.355705, 0.637168, 0.299595, 0.465116,1570.9126334450589,1803.841706318767,1579.2089561119894,1568.5600878943258,1625.9290260058092
s50,50,04,r05, 0.13309907227785295, 0.17293164290991464, 0.1253208192173807, 0.18412120500950102, 0.13306280863271325, 0.15075003779773036, 0.15494889163072692, 0.13189531558112896, 0.16731917794377538, 0.13224460088645748,6863.151632240562, 6825.985909654734, 7359.288972526089, 6717.046493559049, 6734.293227018162, 6955.695904655319,1482.35244245054,1730.2558228095713,1474.050651974978,1478.7344669552583,1509.4128322240133, 0.349776, 0.616071, 0.242915, 0.407407,1482.35244245054,1730.2558228095713,1474.050651974978,1478.7344669552583,1509.4128322240133
s50,50,05,r01, 0.14135395869422676, 0.15521567940975559, 0.12613342576163353, 0.1958869684309909, 0.13851919538604981, 0.13735930914680575, 0.13936505846876482, 0.13935942660142306, 0.14419177852345985, 0.1391130871818629,6995.598262101437, 7005.500314695762, 7452.82490898053, 6853.8245126236625, 6932.500137939852, 7125.49552617151,1326.358330915417,1475.3834244997793,1316.7785815919897,1335.4277522729963,1370.6410448000393, 0.495652, 0.668142, 0.445344, 0.524027,1326.358330915417,1475.3834244997793,1316.7785815919897,1335.4277522729963,1370.6410448000393
s50,50,05,r02, 0.1523462809363655, 0.15487770112221086, 0.13054096240989324, 0.2069979978551039, 0.14915291840592537, 0.14126023754333358, 0.1690043105452074, 0.14064073093961924, 0.17380893083014312, 0.14399004156312512,7070.943629383947, 7131.946068354079, 7478.566467895176, 6938.218256557088, 7039.271510451209, 7360.033030575701,1294.8204922895475,1444.2510955763953,1279.0228606351536,1305.6773980600358,1356.3093306047097, 0.445676, 0.727473, 0.376518, 0.600907,1294.8204922895475,1444.2510955763953,1279.0228606351536,1305.6773980600358,1356.3093306047097
s50,50,05,r03, 0.14642910742381937, 0.14919701926970888, 0.12797402486796855, 0.2058967537596072, 0.13929215753266505, 0.1500983584831991, 0.15872495312076926, 0.1386845926897484, 0.15859619532903121, 0.14189240734034078,7063.704141322699, 7071.957737945416, 7517.932926724757, 6934.025475686465, 7004.237721006456, 7284.915227226321,1308.8295409688635,1480.9595267163827,1312.9212956622705,1322.7877889846502,1361.3800284933734, 0.487069, 0.689956, 0.368421, 0.562077,1308.8295409688635,1480.9595267163827,1312.9212956622705,1322.7877889846502,1361.3800284933734
