true_nu,true_phi,prioridx,rep,startle_phi,startle_nu,cassg_phi,cassg_nu,truetopo_phi,truetopo_nu,problin_nu,problin_phi,true_llh,startle_NLLH,cassg_NLLH,truetopo_NLLH,problin_NLLH,startle_wp,cassg_wp,truetopo_wp,problin_wp,startle_rf,cassg_rf,problin_rf
s75,25,05,r03, 0.0911254628586378, 0.2038046275915571, 0.0924770287991064, 0.19604589824944685, 0.08001729639861371, 0.20143377254683537, 0.2130577756510162, 0.08036740190029923,5626.72281605983, 5669.299682242852, 6111.1720951530915, 5494.239239155537, 5542.404545147111, 3634.7177853368953, 4314.443809653671, 3672.0666229502417, 3627.5300279061325, 0.510121, 0.649798, 0.315789
s75,25,05,r04, 0.09277284914859718, 0.2303674073226312, 0.08553990948969664, 0.23227134996875334, 0.06881089454507613, 0.2420700359399115, 0.22807202641180704, 0.07887287698336722,5798.856805381924, 5926.792223174613, 6347.429399546421, 5669.790417523521, 5733.014133404687, 3846.373414291299, 4507.006827840287, 3877.930708767419, 3863.6693625640114, 0.534413, 0.657895, 0.348178
s75,25,05,r05, 0.07730589739988204, 0.2745304741208186, 0.06699091566392906, 0.2842221359088639, 0.06188183072765881, 0.2726535293922999, 0.27467224519802497, 0.06339184068442157,5836.1232997976595, 5886.60413442784, 6357.042556357825, 5705.661774246458, 5725.356454423998, 3782.5494704930907, 4444.765298513916, 3862.7697480240104, 3825.9433791902875, 0.473684, 0.645749, 0.352227
s75,25,06,r01, 0.09453952102745798, 0.18617884370919896, 0.09259434791000902, 0.18485224271416142, 0.08041049137678405, 0.20491150066490996, 0.20244239867256975, 0.08427970141391251,6188.303680059502, 6101.6730252093685, 6404.602180670192, 6046.862327601961, 6046.109322460021, 4553.681257853065, 5062.12528082173, 4651.651093829543, 4564.063389244617, 0.368421, 0.465587, 0.271255
s75,25,06,r02, 0.08128194261964244, 0.2082530130286928, 0.07414394235833169, 0.21555811860199212, 0.07013819309868301, 0.21198924704030328, 0.21511703599631557, 0.06944737907461437,5960.843823086549, 5945.798860637129, 6359.375588155406, 5828.487297914137, 5835.426881750223, 4466.4764402362325, 5098.562866544465, 4500.136696332168, 4502.605870781235, 0.425101, 0.560729, 0.263158
s75,25,06,r03, 0.09805554659767757, 0.18005951713550095, 0.1018685484494044, 0.1605739406886022, 0.08499693780562058, 0.18919881045300138, 0.18634342168320742, 0.08858767656184345,6088.31029297806, 6027.8963100797855, 6331.559188585332, 5952.20087460575, 5951.032572010635, 4424.258711202801, 4877.764791342906, 4509.828927770815, 4448.541704974725, 0.437247, 0.487854, 0.307692
s75,25,06,r04, 0.09534022604194364, 0.16415015605790004, 0.09269870395362767, 0.1616545809723054, 0.07741395740980828, 0.18277570485399808, 0.1866973515482262, 0.07889139718272327,6122.617861403064, 6108.397525861194, 6551.561981230958, 5986.441227897102, 5991.138975388316, 4631.3712375052855, 5358.125127730806, 4728.891212029112, 4663.154586439798, 0.465587, 0.550607, 0.279352
s75,25,06,r05, 0.07859463344465191, 0.2179345514955038, 0.07852822981432145, 0.1984593358923766, 0.06973915578839765, 0.20648010489080462, 0.21484477913754066, 0.07096530319968052,5983.078355786072, 5969.718190795873, 6328.586388014983, 5852.201679784716, 5860.972581495157, 4496.950517810035, 5160.996314773262, 4604.524846248859, 4544.490916347229, 0.445344, 0.554656, 0.279352
s75,25,07,r01, 0.0818648154111369, 0.25793582620779876, 0.08565832677187432, 0.25105095700695934, 0.08099241219657728, 0.23487954897639302, 0.23645213294212514, 0.08065310322476478,6928.729043563379, 6889.381511410139, 7341.304011892219, 6776.715622790563, 6807.064550974458, 5698.947867237669, 6377.512874146239, 5673.224234946466, 5729.906523008089, 0.336032, 0.449393, 0.210526
s75,25,07,r02, 0.0850418717385506, 0.22233354463699154, 0.0848747010828074, 0.21981736551598602, 0.08809126251589951, 0.196896709653501, 0.20832035058418163, 0.0844404417834983,6833.7200940406, 6751.332188504865, 7150.505420711971, 6678.504441434541, 6699.83255898238, 5599.78206831258, 6283.520950871416, 5595.9535457948305, 5614.8586000645055, 0.303644, 0.421053, 0.242915
s75,25,07,r03, 0.08359133618297283, 0.2457005158287258, 0.07956807821150304, 0.2595917322583008, 0.0824931952997584, 0.21255328651232447, 0.2163757789872189, 0.08101123215297644,6946.267976087249, 6965.961544773223, 7341.142807800194, 6802.936528079148, 6835.67032301837, 5711.061496542366, 6394.052131218047, 5734.753463959165, 5740.783522389386, 0.352227, 0.463563, 0.186235
s75,25,07,r04, 0.08321550245526561, 0.2577368445216756, 0.07584643257531717, 0.2785118662728092, 0.0775729323148808, 0.24218994641735214, 0.25170810559283985, 0.07596587129809616,6862.459341877297, 6818.983133196056, 7108.89496129637, 6721.7829548885575, 6719.638339993691, 5566.091627928044, 6091.174725422854, 5610.259350518588, 5584.43311096081, 0.356275, 0.386640, 0.226721
s75,25,07,r05, 0.08628070937290049, 0.2542227597037113, 0.08463746699173243, 0.2501471430541802, 0.08061031795459721, 0.24731407629477475, 0.24934945430804864, 0.08151105045308049,6908.191146513214, 6884.801217004628, 7165.428303570141, 6784.9682837405535, 6826.0404452315315, 5515.982395842992, 5994.212059691477, 5559.130006274431, 5573.4156366751085, 0.336032, 0.423077, 0.182186
s75,25,08,r01, 0.08405403645232135, 0.17379639053298593, 0.08132626960224207, 0.1778507353240995, 0.08190738538348138, 0.16352155997741255, 0.16816220515950567, 0.0819959062498847,7057.991065295108, 6990.158140022883, 7374.599474865887, 6919.579570355879, 6934.207118112406, 5657.049045404457, 6264.968790872095, 5704.255574357884, 5683.246840040835, 0.303644, 0.425101, 0.218623
s75,25,08,r02, 0.08353225344285024, 0.21298329093684015, 0.0826087647473369, 0.2220643118842097, 0.08011248112058063, 0.2050185045261808, 0.2115199737191788, 0.07975621647058766,7190.320957492024, 7142.785332710568, 7468.601769353728, 7064.009870627001, 7078.312752897889, 5665.315590793894, 6135.552586147207, 5712.242398929171, 5690.95432171818, 0.392713, 0.477733, 0.234818
s75,25,08,r03, 0.07583672398411784, 0.2026747616750464, 0.07853470157261853, 0.19121226634876967, 0.07356117886975198, 0.1956261580939972, 0.19338457146143714, 0.07539657891924888,7224.421723083995, 7184.991544705623, 7479.863207294986, 7085.75075076507, 7127.327712100218, 5838.150590800254, 6276.447596990103, 5835.726016978347, 5851.9881244101, 0.311741, 0.455466, 0.267206
s75,25,08,r04, 0.08720531083063178, 0.17971574984512545, 0.08295846752706297, 0.19804773780029522, 0.07765827861170008, 0.1845002066891378, 0.18462525860231166, 0.08047074225844321,7094.624405408803, 7071.6770250509835, 7576.845707980137, 6962.244088393372, 6976.928207371228, 5655.460332251016, 6448.596981562661, 5683.292080087103, 5657.220689232952, 0.352227, 0.512146, 0.202429
s75,25,08,r05, 0.07751611400408531, 0.19795175704777357, 0.0781183137566927, 0.19456453492549405, 0.07412154250736509, 0.19142284728656514, 0.19352259728017254, 0.07435447886384396,7164.746722827749, 7089.550480322828, 7479.316638207567, 7014.169840304136, 7033.233462090164, 5748.755223731701, 6311.266318032318, 5746.554554240355, 5768.978534081578, 0.295547, 0.485830, 0.198381
s75,25,09,r01, 0.07627321688694916, 0.2771053174465905, 0.07982474969059389, 0.26204244250431624, 0.0747889938145026, 0.24039517402126562, 0.24475098847007748, 0.0741165202726413,6466.092278579008, 6490.057198695947, 7132.048284049439, 6343.542552459029, 6362.569515190138, 5316.672816899953, 6330.357713835484, 5351.415788663558, 5358.680053127853, 0.396761, 0.534413, 0.222672
s75,25,09,r02, 0.07716342208853323, 0.23324418452754908, 0.07002104130882997, 0.2582074757139276, 0.07066073650820598, 0.22084109265427151, 0.22468959065488145, 0.07147458920060834,6528.1498764494645, 6484.089831629947, 7107.464182921967, 6394.958568668533, 6396.047429659255, 5486.1918544737555, 6357.43929532375, 5565.171937414991, 5522.280551686303, 0.340081, 0.522267, 0.238866
s75,25,09,r03, 0.07802567194317094, 0.22262791289299036, 0, 0.4438460171454122, 0.07786371938780128, 0.19326013664229674, 0.20445640222199973, 0.07686194625318211,6440.974041433705, 6390.2292916426595, 7023.98526483948, 6318.8440468479475, 6323.210915449975, 5378.71943191676, 6220.039988019115, 5462.113834497183, 5404.08866837702, 0.275304, 0.504049, 0.190283
s75,25,09,r04, 0.07658181257463263, 0.24028347622382243, 0.07903264688207054, 0.23481797133214244, 0.07554194528301197, 0.21437911480401767, 0.21707523105393708, 0.07598153985724039,6510.127055085316, 6478.660034599736, 7130.851072664554, 6373.894586576951, 6391.800389641397, 5495.504162837506, 6509.982287520044, 5535.516962147148, 5539.518257914579, 0.319838, 0.528340, 0.238866
s75,25,09,r05, 0.06622354657528753, 0.242623503628767, 0.06375763451962367, 0.2525652329904985, 0.06320264152008673, 0.22463218198001952, 0.2249146649714741, 0.06312624389971806,6530.329047934429, 6522.961179414699, 7096.74303932178, 6399.721190821707, 6397.492556172822, 5633.8356036486575, 6532.392673212179, 5660.883418943268, 5631.825273747012, 0.311741, 0.534413, 0.186235
s75,25,10,r01, 0.06892880411607957, 0.2425059580710712, 0.06546434180608972, 0.24762601980297128, 0.06742233542034, 0.207615541818941, 0.21714559095138694, 0.06537529271613221,5722.424239308814, 5731.965411337832, 6235.274259902275, 5594.833559217191, 5605.5798651576615, 4074.0820292060453, 4822.856914613928, 4116.646899452786, 4108.035902107615, 0.340081, 0.548583, 0.214575
s75,25,10,r02, 0.08880579351915667, 0.22193604994292568, 0.07669237609549345, 0.2432547465118165, 0.08423298335971713, 0.19209070448216226, 0.1985163015195474, 0.08506650027808738,5840.169573271796, 5843.879959957331, 6574.5930800263395, 5718.264518840857, 5725.860434654644, 4107.217269416682, 5238.267870858932, 4185.348795103221, 4133.253399784033, 0.388664, 0.572874, 0.275304
s75,25,10,r03, 0.07295910056976421, 0.24384378918668367, 0.0651817891862115, 0.2633277829821198, 0.06794193017101967, 0.22382243482600792, 0.22903549842143345, 0.06789288212166927,5850.615951560874, 5828.3045568283205, 6390.486312150226, 5715.458039723756, 5722.174200891758, 4123.37603561844, 4890.634527647527, 4190.88569762437, 4164.721724204935, 0.425101, 0.585020, 0.267206
s75,25,10,r04, 0.07740365883974305, 0.25022153893270277, 0.07222914215780506, 0.25987149673809246, 0.07251237504722795, 0.22846261525712305, 0.24473896369745693, 0.07061128469365581,5864.56914392536, 5876.334236817503, 6372.083669276889, 5730.136472635483, 5770.309512821755, 4150.388791146561, 4920.832866149024, 4200.039577325002, 4177.513064359951, 0.356275, 0.552632, 0.251012
s75,25,10,r05, 0.07549052344017328, 0.24133570488480693, 0.05754525296605386, 0.27301673956025674, 0.07121337929268227, 0.21411159949941994, 0.22237184413822056, 0.07061344246844152,5830.194424152731, 5827.22030608713, 6455.942715999367, 5700.808276918244, 5709.765233901991, 4137.8049309178805, 5108.071146930078, 4187.087417862723, 4178.052486799371, 0.457490, 0.643725, 0.315789
